MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		1595	1595	8		User Domain Name = , Parent = Unknown Process -> Duration = 2827 - 17332	0	0	User Domain Name = , Parent = Unknown Process -> Duration = 2827 - 17332	<AssocRule support="338" confidence="0.782407" length="3" LHS_ID="177" rule="User Domain Name = , Parent = Unknown Process -> Duration = 2827 - 17332"/>		0,78240740740740744	0,78240740740740744	NODE_DISTRIBUTION	338	177	1,2342209117082834	
Analysis Services Project2		Process Events		1596	1596	8		Process = explorer.exe, User Domain Name = ACH -> Parent = userinit.exe	0	0	Process = explorer.exe, User Domain Name = ACH -> Parent = userinit.exe	<AssocRule support="898" confidence="0.774138" length="3" LHS_ID="259" rule="Process = explorer.exe, User Domain Name = ACH -> Parent = userinit.exe"/>		0,77413793103448281	0,77413793103448281	NODE_DISTRIBUTION	898	259	2,2192499229004516	
Analysis Services Project2		Process Events		1597	1597	8		Duration >= 37171, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Duration >= 37171, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="368" confidence="0.758763" length="3" LHS_ID="283" rule="Duration >= 37171, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,75876288659793811	0,75876288659793811	NODE_DISTRIBUTION	368	283	0,86384534196607277	
Analysis Services Project2		Process Events		1598	1598	8		Duration = 30083 - 37171, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Duration = 30083 - 37171, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="2341" confidence="0.758587" length="3" LHS_ID="344" rule="Duration = 30083 - 37171, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,75858716785482827	0,75858716785482827	NODE_DISTRIBUTION	2341	344	0,91099657562212211	
Analysis Services Project2		Process Events		1599	1599	8		Process = explorer.exe -> Parent = userinit.exe	0	0	Process = explorer.exe -> Parent = userinit.exe	<AssocRule support="914" confidence="0.758506" length="2" LHS_ID="72" rule="Process = explorer.exe -> Parent = userinit.exe"/>		0,75850622406639	0,75850622406639	NODE_DISTRIBUTION	914	72	2,21951862397204	
Analysis Services Project2		Process Events		1600	1600	8		Parent = svchost.exe -> Process = HPBPRO.EXE	0	0	Parent = svchost.exe -> Process = HPBPRO.EXE	<AssocRule support="23529" confidence="0.744282" length="2" LHS_ID="93" rule="Parent = svchost.exe -> Process = HPBPRO.EXE"/>		0,74428241546199347	0,74428241546199347	NODE_DISTRIBUTION	23529	93	0,45009809821618868	
Analysis Services Project2		Process Events		1601	1601	8		Process = WINWORD.EXE -> Parent = Explorer.EXE	0	0	Process = WINWORD.EXE -> Parent = Explorer.EXE	<AssocRule support="4154" confidence="0.731467" length="2" LHS_ID="87" rule="Process = WINWORD.EXE -> Parent = Explorer.EXE"/>		0,73146680753653814	0,73146680753653814	NODE_DISTRIBUTION	4154	87	0,94416431042086324	
Analysis Services Project2		Process Events		1602	1602	8		User Name = velichay_nv, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = velichay_nv, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="315" confidence="0.725806" length="3" LHS_ID="155" rule="User Name = velichay_nv, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,72580645161290325	0,72580645161290325	NODE_DISTRIBUTION	315	155	0,84332913045423075	
Analysis Services Project2		Process Events		1603	1603	8		User Name = velichay_nv -> Parent = Explorer.EXE	0	0	User Name = velichay_nv -> Parent = Explorer.EXE	<AssocRule support="315" confidence="0.725806" length="2" LHS_ID="36" rule="User Name = velichay_nv -> Parent = Explorer.EXE"/>		0,72580645161290325	0,72580645161290325	NODE_DISTRIBUTION	315	36	0,84332913045423075	
Analysis Services Project2		Process Events		1604	1604	8		User Domain Name = , Parent = Unknown Process -> Process = Unknown Process	0	0	User Domain Name = , Parent = Unknown Process -> Process = Unknown Process	<AssocRule support="312" confidence="0.722222" length="3" LHS_ID="177" rule="User Domain Name = , Parent = Unknown Process -> Process = Unknown Process"/>		0,72222222222222221	0,72222222222222221	NODE_DISTRIBUTION	312	177	1,5049274052019175	
Analysis Services Project2		Process Events		1605	1605	8		User Name = Gorelikov_DV, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Gorelikov_DV, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="408" confidence="0.718310" length="3" LHS_ID="185" rule="User Name = Gorelikov_DV, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,71830985915492962	0,71830985915492962	NODE_DISTRIBUTION	408	185	0,84100129495073628	
Analysis Services Project2		Process Events		1606	1606	8		User Name = Gorelikov_DV -> Parent = Explorer.EXE	0	0	User Name = Gorelikov_DV -> Parent = Explorer.EXE	<AssocRule support="408" confidence="0.718310" length="2" LHS_ID="47" rule="User Name = Gorelikov_DV -> Parent = Explorer.EXE"/>		0,71830985915492962	0,71830985915492962	NODE_DISTRIBUTION	408	47	0,84100129495073628	
Analysis Services Project2		Process Events		1607	1607	8		User Name = Neveshkina_EV -> Parent = Explorer.EXE	0	0	User Name = Neveshkina_EV -> Parent = Explorer.EXE	<AssocRule support="473" confidence="0.713424" length="2" LHS_ID="53" rule="User Name = Neveshkina_EV -> Parent = Explorer.EXE"/>		0,71342383107088991	0,71342383107088991	NODE_DISTRIBUTION	473	53	0,83952840956579955	
Analysis Services Project2		Process Events		1608	1608	8		User Name = Neveshkina_EV, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Neveshkina_EV, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="473" confidence="0.713424" length="3" LHS_ID="200" rule="User Name = Neveshkina_EV, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,71342383107088991	0,71342383107088991	NODE_DISTRIBUTION	473	200	0,83952840956579955	
Analysis Services Project2		Process Events		1609	1609	8		User Name = vv -> Parent = Explorer.EXE	0	0	User Name = vv -> Parent = Explorer.EXE	<AssocRule support="518" confidence="0.708618" length="2" LHS_ID="55" rule="User Name = vv -> Parent = Explorer.EXE"/>		0,70861833105335159	0,70861833105335159	NODE_DISTRIBUTION	518	55	0,83761515486781668	
Analysis Services Project2		Process Events		1610	1610	8		User Name = vv, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = vv, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="518" confidence="0.708618" length="3" LHS_ID="206" rule="User Name = vv, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,70861833105335159	0,70861833105335159	NODE_DISTRIBUTION	518	206	0,83761515486781668	
Analysis Services Project2		Process Events		1611	1611	8		Duration = 17332 - 30083, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Duration = 17332 - 30083, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="1751" confidence="0.693191" length="3" LHS_ID="330" rule="Duration = 17332 - 30083, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,69319081551860651	0,69319081551860651	NODE_DISTRIBUTION	1751	330	0,85658693599659619	
Analysis Services Project2		Process Events		1612	1612	8		User Domain Name =  -> User Name = 	0	0	User Domain Name =  -> User Name = 	<AssocRule support="372" confidence="0.676364" length="2" LHS_ID="45" rule="User Domain Name =  -> User Name = "/>		0,67636363636363639	0,67636363636363639	NODE_DISTRIBUTION	372	45	5,0434734077596683	
Analysis Services Project2		Process Events		1613	1613	8		Duration >= 37171 -> Parent = Unknown Process	0	0	Duration >= 37171 -> Parent = Unknown Process	<AssocRule support="1118" confidence="0.655718" length="2" LHS_ID="78" rule="Duration >= 37171 -> Parent = Unknown Process"/>		0,65571847507331382	0,65571847507331382	NODE_DISTRIBUTION	1118	78	0,0097344269120179967	
Analysis Services Project2		Process Events		1614	1614	8		Process = garant.exe, User Domain Name = ACH -> Parent = Unknown Process	0	0	Process = garant.exe, User Domain Name = ACH -> Parent = Unknown Process	<AssocRule support="297" confidence="0.655629" length="3" LHS_ID="158" rule="Process = garant.exe, User Domain Name = ACH -> Parent = Unknown Process"/>		0,6556291390728477	0,6556291390728477	NODE_DISTRIBUTION	297	158	0,00926631646915824	
Analysis Services Project2		Process Events		1615	1615	8		Process = garant.exe -> Parent = Unknown Process	0	0	Process = garant.exe -> Parent = Unknown Process	<AssocRule support="297" confidence="0.655629" length="2" LHS_ID="37" rule="Process = garant.exe -> Parent = Unknown Process"/>		0,6556291390728477	0,6556291390728477	NODE_DISTRIBUTION	297	37	0,00926631646915824	
Analysis Services Project2		Process Events		1616	1616	8		Duration = 2827 - 17332 -> Parent = Unknown Process	0	0	Duration = 2827 - 17332 -> Parent = Unknown Process	<AssocRule support="5067" confidence="0.650199" length="2" LHS_ID="89" rule="Duration = 2827 - 17332 -> Parent = Unknown Process"/>		0,65019889644552809	0,65019889644552809	NODE_DISTRIBUTION	5067	89	0,0063601644396951446	
Analysis Services Project2		Process Events		1617	1617	8		Process = IEXPLORE.EXE -> Parent = Explorer.EXE	0	0	Process = IEXPLORE.EXE -> Parent = Explorer.EXE	<AssocRule support="354" confidence="0.645985" length="2" LHS_ID="44" rule="Process = IEXPLORE.EXE -> Parent = Explorer.EXE"/>		0,64598540145985406	0,64598540145985406	NODE_DISTRIBUTION	354	44	0,79368809815992125	
Analysis Services Project2		Process Events		1618	1618	8		User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="17134" confidence="0.643289" length="2" LHS_ID="92" rule="User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,64328890557537077	0,64328890557537077	NODE_DISTRIBUTION	17134	92	2,6499889257983407	
Analysis Services Project2		Process Events		1619	1619	8		Process = garant.exe -> User Name = Karaseva	0	0	Process = garant.exe -> User Name = Karaseva	<AssocRule support="290" confidence="0.640177" length="2" LHS_ID="37" rule="Process = garant.exe -> User Name = Karaseva"/>		0,64017660044150115	0,64017660044150115	NODE_DISTRIBUTION	290	37	2,5146927359214408	
Analysis Services Project2		Process Events		1620	1620	8		Process = garant.exe, User Domain Name = ACH -> User Name = Karaseva	0	0	Process = garant.exe, User Domain Name = ACH -> User Name = Karaseva	<AssocRule support="290" confidence="0.640177" length="3" LHS_ID="158" rule="Process = garant.exe, User Domain Name = ACH -> User Name = Karaseva"/>		0,64017660044150115	0,64017660044150115	NODE_DISTRIBUTION	290	158	2,5146927359214408	
Analysis Services Project2		Process Events		1621	1621	8		User Domain Name =  -> Duration = 2827 - 17332	0	0	User Domain Name =  -> Duration = 2827 - 17332	<AssocRule support="351" confidence="0.638182" length="2" LHS_ID="45" rule="User Domain Name =  -> Duration = 2827 - 17332"/>		0,63818181818181818	0,63818181818181818	NODE_DISTRIBUTION	351	45	1,1465592204372397	
Analysis Services Project2		Process Events		1622	1622	8		Duration = 17332 - 30083, Parent = svchost.exe -> Process = wmiprvse.exe	0	0	Duration = 17332 - 30083, Parent = svchost.exe -> Process = wmiprvse.exe	<AssocRule support="327" confidence="0.634951" length="3" LHS_ID="331" rule="Duration = 17332 - 30083, Parent = svchost.exe -> Process = wmiprvse.exe"/>		0,63495145631067962	0,63495145631067962	NODE_DISTRIBUTION	327	331	1,4528174633223474	
Analysis Services Project2		Process Events		1623	1623	8		Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="6137" confidence="0.629953" length="2" LHS_ID="90" rule="Duration = 30083 - 37171 -> Parent = Unknown Process"/>		0,62995278176965719	0,62995278176965719	NODE_DISTRIBUTION	6137	90	-0,0081548093515140824	
Analysis Services Project2		Process Events		1624	1624	8		Duration = 2827 - 17332, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Duration = 2827 - 17332, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="1753" confidence="0.624066" length="3" LHS_ID="336" rule="Duration = 2827 - 17332, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,62406550373798508	0,62406550373798508	NODE_DISTRIBUTION	1753	336	0,81029314959362631	
Analysis Services Project2		Process Events		1625	1625	8		Duration = 17332 - 30083 -> Parent = Unknown Process	0	0	Duration = 17332 - 30083 -> Parent = Unknown Process	<AssocRule support="4194" confidence="0.602846" length="2" LHS_ID="88" rule="Duration = 17332 - 30083 -> Parent = Unknown Process"/>		0,60284605433376459	0,60284605433376459	NODE_DISTRIBUTION	4194	88	-0,027927809900920524	
Analysis Services Project2		Process Events		1626	1626	8		Process = HPBPRO.EXE -> Parent = Unknown Process	0	0	Process = HPBPRO.EXE -> Parent = Unknown Process	<AssocRule support="34983" confidence="0.597877" length="2" LHS_ID="95" rule="Process = HPBPRO.EXE -> Parent = Unknown Process"/>		0,597877358490566	0,597877358490566	NODE_DISTRIBUTION	34983	95	-0,046302739210155083	
Analysis Services Project2		Process Events		1627	1627	8		User Name = Neveshkina_EV, Parent = Explorer.EXE -> Process = WINWORD.EXE	0	0	User Name = Neveshkina_EV, Parent = Explorer.EXE -> Process = WINWORD.EXE	<AssocRule support="282" confidence="0.596195" length="3" LHS_ID="199" rule="User Name = Neveshkina_EV, Parent = Explorer.EXE -> Process = WINWORD.EXE"/>		0,59619450317124734	0,59619450317124734	NODE_DISTRIBUTION	282	199	1,2567679938479233	
Analysis Services Project2		Process Events		1628	1628	8		User Name = Semjonov_VA, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Semjonov_VA, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="786" confidence="0.590090" length="3" LHS_ID="264" rule="User Name = Semjonov_VA, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,59009009009009006	0,59009009009009006	NODE_DISTRIBUTION	786	264	0,7637482702822308	
Analysis Services Project2		Process Events		1629	1629	8		User Name = Semjonov_VA -> Parent = Explorer.EXE	0	0	User Name = Semjonov_VA -> Parent = Explorer.EXE	<AssocRule support="786" confidence="0.590090" length="2" LHS_ID="73" rule="User Name = Semjonov_VA -> Parent = Explorer.EXE"/>		0,59009009009009006	0,59009009009009006	NODE_DISTRIBUTION	786	73	0,7637482702822308	
Analysis Services Project2		Process Events		1630	1630	8		User Domain Name =  -> Process = Unknown Process	0	0	User Domain Name =  -> Process = Unknown Process	<AssocRule support="312" confidence="0.567273" length="2" LHS_ID="45" rule="User Domain Name =  -> Process = Unknown Process"/>		0,56727272727272726	0,56727272727272726	NODE_DISTRIBUTION	312	45	1,4001648683017716	
Analysis Services Project2		Process Events		1631	1631	8		User Name = Karaseva, User Domain Name = ACH -> Parent = Unknown Process	0	0	User Name = Karaseva, User Domain Name = ACH -> Parent = Unknown Process	<AssocRule support="341" confidence="0.559934" length="3" LHS_ID="194" rule="User Name = Karaseva, User Domain Name = ACH -> Parent = Unknown Process"/>		0,55993431855500819	0,55993431855500819	NODE_DISTRIBUTION	341	194	-0,05918565277741817	
Analysis Services Project2		Process Events		1632	1632	8		User Name = Karaseva -> Parent = Unknown Process	0	0	User Name = Karaseva -> Parent = Unknown Process	<AssocRule support="341" confidence="0.559934" length="2" LHS_ID="51" rule="User Name = Karaseva -> Parent = Unknown Process"/>		0,55993431855500819	0,55993431855500819	NODE_DISTRIBUTION	341	51	-0,05918565277741817	
Analysis Services Project2		Process Events		1633	1633	8		User Name = Vdovin_UN -> Parent = Explorer.EXE	0	0	User Name = Vdovin_UN -> Parent = Explorer.EXE	<AssocRule support="748" confidence="0.558626" length="2" LHS_ID="74" rule="User Name = Vdovin_UN -> Parent = Explorer.EXE"/>		0,55862584017923822	0,55862584017923822	NODE_DISTRIBUTION	748	74	0,73896746288339277	
Analysis Services Project2		Process Events		1634	1634	8		User Name = Vdovin_UN, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Vdovin_UN, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="748" confidence="0.558626" length="3" LHS_ID="269" rule="User Name = Vdovin_UN, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,55862584017923822	0,55862584017923822	NODE_DISTRIBUTION	748	269	0,73896746288339277	
Analysis Services Project2		Process Events		1635	1635	8		Parent = userinit.exe -> Process = explorer.exe	0	0	Parent = userinit.exe -> Process = explorer.exe	<AssocRule support="914" confidence="0.551267" length="2" LHS_ID="77" rule="Parent = userinit.exe -> Process = explorer.exe"/>		0,55126658624849212	0,55126658624849212	NODE_DISTRIBUTION	914	77	2,4866819499223021	
Analysis Services Project2		Process Events		1636	1636	8		Parent = userinit.exe, User Domain Name = ACH -> Process = explorer.exe	0	0	Parent = userinit.exe, User Domain Name = ACH -> Process = explorer.exe	<AssocRule support="898" confidence="0.548900" length="3" LHS_ID="279" rule="Parent = userinit.exe, User Domain Name = ACH -> Process = explorer.exe"/>		0,5488997555012225	0,5488997555012225	NODE_DISTRIBUTION	898	279	2,4617056797151347	
Analysis Services Project2		Process Events		1637	1637	8		Process = Unknown Process -> Duration = 2827 - 17332	0	0	Process = Unknown Process -> Duration = 2827 - 17332	<AssocRule support="2004" confidence="0.500750" length="2" LHS_ID="84" rule="Process = Unknown Process -> Duration = 2827 - 17332"/>		0,50074962518740629	0,50074962518740629	NODE_DISTRIBUTION	2004	84	1,1413819012081083	
Analysis Services Project2		Process Events		1638	1638	8		Process = Unknown Process, Parent = Unknown Process -> Duration = 2827 - 17332	0	0	Process = Unknown Process, Parent = Unknown Process -> Duration = 2827 - 17332	<AssocRule support="2003" confidence="0.500625" length="3" LHS_ID="305" rule="Process = Unknown Process, Parent = Unknown Process -> Duration = 2827 - 17332"/>		0,5006248437890527	0,5006248437890527	NODE_DISTRIBUTION	2003	305	1,1412014312750447	
